,TOKEN,COMCODE,PDATE,HOURS,MINUTES,MODE,PDTIME,MCIP,DEL
1281,33,002,2024-04-07,6,8,1,2024-04-07 06:08:00,CJOU214760220,False
1282,33,002,2024-04-07,6,9,0,2024-04-07 06:09:00,CJOU214760232,False
1283,33,002,2024-04-07,22,1,1,2024-04-07 22:01:00,CJOU214760220,False
1284,33,002,2024-04-08,14,0,0,2024-04-08 14:00:00,CJOU214760232,False
1285,33,002,2024-04-08,22,9,1,2024-04-08 22:09:00,CJOU214760220,False
1286,33,002,2024-04-10,22,1,0,2024-04-10 22:01:00,CJOU214760232,False
1287,33,002,2024-04-11,6,4,1,2024-04-11 06:04:00,CJOU214760220,False
1288,33,002,2024-04-11,21,59,0,2024-04-11 21:59:00,CJOU214760232,False
1289,33,002,2024-04-12,6,2,1,2024-04-12 06:02:00,CJOU214760220,False
1291,33,002,2024-04-12,14,7,1,2024-04-12 14:07:00,CJOU214760220,False
1292,33,002,2024-04-13,14,1,0,2024-04-13 14:01:00,CJOU214760232,False
1293,33,002,2024-04-13,18,0,1,2024-04-13 18:00:00,CJOU214760220,False
1294,33,002,2024-04-14,13,58,0,2024-04-14 13:58:00,CJOU214760232,False
1295,33,002,2024-04-14,22,12,1,2024-04-14 22:12:00,CJOU214760220,False
1296,33,002,2024-04-15,14,1,0,2024-04-15 14:01:00,CJOU214760232,False
1297,33,002,2024-04-15,22,8,1,2024-04-15 22:08:00,CJOU214760220,False
1298,33,002,2024-04-17,6,4,0,2024-04-17 06:04:00,CJOU214760232,False
1299,33,002,2024-04-18,6,5,1,2024-04-18 06:05:00,CJOU214760220,False
1301,33,002,2024-04-19,6,2,1,2024-04-19 06:02:00,CJOU214760220,False
1303,33,002,2024-04-20,6,0,1,2024-04-20 06:00:00,CJOU214760220,False
1305,33,002,2024-04-20,14,2,1,2024-04-20 14:02:00,CJOU214760220,False
1306,33,002,2024-04-21,21,38,0,2024-04-21 21:38:00,CJOU214760232,False
1307,33,002,2024-04-22,5,59,1,2024-04-22 05:59:00,CJOU214760220,False
1308,33,002,2024-04-22,14,3,0,2024-04-22 14:03:00,CJOU214760232,False
1309,33,002,2024-04-22,22,9,1,2024-04-22 22:09:00,CJOU214760220,False
1310,33,002,2024-04-24,6,2,0,2024-04-24 06:02:00,CJOU214760232,False
1311,33,002,2024-04-24,14,6,1,2024-04-24 14:06:00,CJOU214760220,False
1312,33,002,2024-04-25,13,59,0,2024-04-25 13:59:00,CJOU214760232,False
1313,33,002,2024-04-25,22,4,1,2024-04-25 22:04:00,CJOU214760220,False
1314,33,002,2024-04-27,21,59,0,2024-04-27 21:59:00,CJOU214760232,False
1315,33,002,2024-04-28,6,3,1,2024-04-28 06:03:00,CJOU214760220,False
1317,33,002,2024-04-28,13,56,1,2024-04-28 13:56:00,CJOU214760220,False
1318,33,002,2024-04-29,6,0,0,2024-04-29 06:00:00,CJOU214760232,False
1319,33,002,2024-04-30,6,1,1,2024-04-30 06:01:00,CJOU214760220,False
1320,33,002,2024-04-30,6,2,0,2024-04-30 06:02:00,CJOU214760232,False
1321,33,002,2024-04-30,14,5,1,2024-04-30 14:05:00,CJOU214760220,False
1324,34,002,2024-04-01,22,1,0,2024-04-01 22:01:00,CJOU214760232,False
1325,34,002,2024-04-02,6,6,1,2024-04-02 06:06:00,CJOU214760220,False
1326,34,002,2024-04-02,6,9,0,2024-04-02 06:09:00,CJOU214760232,False
1327,34,002,2024-04-02,14,9,1,2024-04-02 14:09:00,CJOU214760220,False
1328,34,002,2024-04-03,6,3,0,2024-04-03 06:03:00,CJOU214760232,False
1329,34,002,2024-04-03,14,11,1,2024-04-03 14:11:00,CJOU214760220,False
1330,34,002,2024-04-04,6,2,0,2024-04-04 06:02:00,CJOU214760232,False
1331,34,002,2024-04-04,14,11,1,2024-04-04 14:11:00,CJOU214760220,False
1332,34,002,2024-04-05,14,0,0,2024-04-05 14:00:00,CJOU214760232,False
1333,34,002,2024-04-05,22,5,1,2024-04-05 22:05:00,CJOU214760220,False
1334,34,002,2024-04-06,14,2,0,2024-04-06 14:02:00,CJOU214760232,False
1335,34,002,2024-04-06,22,5,1,2024-04-06 22:05:00,CJOU214760220,False
1336,34,002,2024-04-07,22,0,0,2024-04-07 22:00:00,CJOU214760232,False
1337,34,002,2024-04-08,6,6,1,2024-04-08 06:06:00,CJOU214760220,False
1338,34,002,2024-04-11,6,3,0,2024-04-11 06:03:00,CJOU214760232,False
1339,34,002,2024-04-11,14,10,1,2024-04-11 14:10:00,CJOU214760220,False
1340,34,002,2024-04-12,14,0,0,2024-04-12 14:00:00,CJOU214760232,False
1341,34,002,2024-04-12,22,7,1,2024-04-12 22:07:00,CJOU214760220,False
1342,34,002,2024-04-13,14,1,0,2024-04-13 14:01:00,CJOU214760232,False
1343,34,002,2024-04-13,22,7,1,2024-04-13 22:07:00,CJOU214760220,False
1344,34,002,2024-04-14,22,0,0,2024-04-14 22:00:00,CJOU214760232,False
1345,34,002,2024-04-15,6,5,1,2024-04-15 06:05:00,CJOU214760220,False
1346,34,002,2024-04-15,21,57,0,2024-04-15 21:57:00,CJOU214760232,False
1347,34,002,2024-04-16,6,6,1,2024-04-16 06:06:00,CJOU214760220,False
1348,34,002,2024-04-16,6,7,0,2024-04-16 06:07:00,CJOU214760232,False
1349,34,002,2024-04-16,14,12,1,2024-04-16 14:12:00,CJOU214760220,False
1350,34,002,2024-04-17,6,6,0,2024-04-17 06:06:00,CJOU214760232,False
1351,34,002,2024-04-17,14,8,1,2024-04-17 14:08:00,CJOU214760220,False
1352,34,002,2024-04-18,6,4,0,2024-04-18 06:04:00,CJOU214760232,False
1353,34,002,2024-04-18,14,8,1,2024-04-18 14:08:00,CJOU214760220,False
1354,34,002,2024-04-19,14,2,0,2024-04-19 14:02:00,CJOU214760232,False
1355,34,002,2024-04-19,22,6,1,2024-04-19 22:06:00,CJOU214760220,False
1356,34,002,2024-04-20,14,1,0,2024-04-20 14:01:00,CJOU214760232,False
1357,34,002,2024-04-20,22,7,1,2024-04-20 22:07:00,CJOU214760220,False
1358,34,002,2024-04-21,22,0,0,2024-04-21 22:00:00,CJOU214760232,False
1359,34,002,2024-04-22,6,8,1,2024-04-22 06:08:00,CJOU214760220,False
1360,34,002,2024-04-23,6,8,1,2024-04-23 06:08:00,CJOU214760220,False
1361,34,002,2024-04-23,6,11,0,2024-04-23 06:11:00,CJOU214760232,False
1362,34,002,2024-04-23,21,59,1,2024-04-23 21:59:00,CJOU214760220,False
1363,34,002,2024-04-24,6,2,0,2024-04-24 06:02:00,CJOU214760232,False
1364,34,002,2024-04-24,14,8,1,2024-04-24 14:08:00,CJOU214760220,False
1365,34,002,2024-04-25,6,3,0,2024-04-25 06:03:00,CJOU214760232,False
1366,34,002,2024-04-25,22,10,1,2024-04-25 22:10:00,CJOU214760220,False
1367,34,002,2024-04-26,14,2,0,2024-04-26 14:02:00,CJOU214760232,False
1368,34,002,2024-04-26,22,11,1,2024-04-26 22:11:00,CJOU214760220,False
1369,34,002,2024-04-27,14,0,0,2024-04-27 14:00:00,CJOU214760232,False
1370,34,002,2024-04-27,22,8,1,2024-04-27 22:08:00,CJOU214760220,False
1371,34,002,2024-04-28,22,2,0,2024-04-28 22:02:00,CJOU214760232,False
1372,34,002,2024-04-29,6,10,1,2024-04-29 06:10:00,CJOU214760220,False
1373,34,002,2024-04-29,6,16,0,2024-04-29 06:16:00,CJOU214760232,False
1374,34,002,2024-04-29,14,13,1,2024-04-29 14:13:00,CJOU214760220,False
1375,34,002,2024-04-29,22,1,0,2024-04-29 22:01:00,CJOU214760232,False
1376,34,002,2024-04-30,6,13,1,2024-04-30 06:13:00,CJOU214760220,False
1377,34,002,2024-04-30,6,16,0,2024-04-30 06:16:00,CJOU214760232,False
1378,34,002,2024-04-30,14,9,1,2024-04-30 14:09:00,CJOU214760220,False
1384,35,002,2024-04-01,5,56,0,2024-04-01 05:56:00,CJOU214760232,False
1385,35,002,2024-04-01,14,8,1,2024-04-01 14:08:00,CJOU214760220,False
1386,35,002,2024-04-02,22,2,0,2024-04-02 22:02:00,CJOU214760232,False
1387,35,002,2024-04-03,6,8,1,2024-04-03 06:08:00,CJOU214760220,False
1388,35,002,2024-04-03,6,13,0,2024-04-03 06:13:00,CJOU214760232,False
1389,35,002,2024-04-03,14,7,1,2024-04-03 14:07:00,CJOU214760220,False
1390,35,002,2024-04-03,21,59,0,2024-04-03 21:59:00,CJOU214760232,False
1391,35,002,2024-04-04,5,57,0,2024-04-04 05:57:00,CJOU214760232,False
1393,35,002,2024-04-04,5,59,0,2024-04-04 05:59:00,CJOU214760232,False
1394,35,002,2024-04-04,13,58,1,2024-04-04 13:58:00,CJOU214760220,False
1395,35,002,2024-04-05,6,5,0,2024-04-05 06:05:00,CJOU214760232,False
1396,35,002,2024-04-05,14,2,1,2024-04-05 14:02:00,CJOU214760220,False
1397,35,002,2024-04-06,14,0,0,2024-04-06 14:00:00,CJOU214760232,False
1398,35,002,2024-04-06,22,3,1,2024-04-06 22:03:00,CJOU214760220,False
1399,35,002,2024-04-07,13,35,0,2024-04-07 13:35:00,CJOU214760232,False
1400,35,002,2024-04-08,6,13,1,2024-04-08 06:13:00,CJOU214760220,False
1401,35,002,2024-04-08,6,14,0,2024-04-08 06:14:00,CJOU214760232,False
1402,35,002,2024-04-08,22,3,1,2024-04-08 22:03:00,CJOU214760220,False
1403,35,002,2024-04-09,22,0,0,2024-04-09 22:00:00,CJOU214760232,False
1404,35,002,2024-04-10,5,57,1,2024-04-10 05:57:00,CJOU214760220,False
1405,35,002,2024-04-10,22,0,0,2024-04-10 22:00:00,CJOU214760232,False
1406,35,002,2024-04-11,6,2,1,2024-04-11 06:02:00,CJOU214760220,False
1408,35,002,2024-04-11,22,1,1,2024-04-11 22:01:00,CJOU214760220,False
1409,35,002,2024-04-12,6,2,0,2024-04-12 06:02:00,CJOU214760232,False
1410,35,002,2024-04-12,22,7,1,2024-04-12 22:07:00,CJOU214760220,False
1411,35,002,2024-04-13,14,0,0,2024-04-13 14:00:00,CJOU214760232,False
1412,35,002,2024-04-14,6,5,1,2024-04-14 06:05:00,CJOU214760220,False
1414,35,002,2024-04-14,13,31,1,2024-04-14 13:31:00,CJOU214760220,False
1415,35,002,2024-04-14,21,59,0,2024-04-14 21:59:00,CJOU214760232,False
1416,35,002,2024-04-15,6,2,1,2024-04-15 06:02:00,CJOU214760220,False
1417,35,002,2024-04-15,6,3,0,2024-04-15 06:03:00,CJOU214760232,False
1418,35,002,2024-04-15,22,8,1,2024-04-15 22:08:00,CJOU214760220,False
1419,35,002,2024-04-16,21,59,0,2024-04-16 21:59:00,CJOU214760232,False
1420,35,002,2024-04-17,5,52,1,2024-04-17 05:52:00,CJOU214760220,False
1421,35,002,2024-04-17,21,33,0,2024-04-17 21:33:00,CJOU214760232,False
1422,35,002,2024-04-18,6,4,1,2024-04-18 06:04:00,CJOU214760220,False
1424,35,002,2024-04-18,11,24,1,2024-04-18 11:24:00,CJOU214760220,False
1425,35,002,2024-04-19,6,3,0,2024-04-19 06:03:00,CJOU214760232,False
1426,35,002,2024-04-19,14,2,1,2024-04-19 14:02:00,CJOU214760220,False
1427,35,002,2024-04-20,13,59,0,2024-04-20 13:59:00,CJOU214760232,False
1428,35,002,2024-04-20,22,10,1,2024-04-20 22:10:00,CJOU214760220,False
1429,35,002,2024-04-21,13,53,0,2024-04-21 13:53:00,CJOU214760232,False
1430,35,002,2024-04-22,6,0,1,2024-04-22 06:00:00,CJOU214760220,False
1431,35,002,2024-04-22,6,2,0,2024-04-22 06:02:00,CJOU214760232,False
1432,35,002,2024-04-22,14,0,1,2024-04-22 14:00:00,CJOU214760220,False
1433,35,002,2024-04-23,13,59,0,2024-04-23 13:59:00,CJOU214760232,False
1434,35,002,2024-04-24,5,50,1,2024-04-24 05:50:00,CJOU214760220,False
1435,35,002,2024-04-24,5,52,0,2024-04-24 05:52:00,CJOU214760232,False
1436,35,002,2024-04-24,14,12,1,2024-04-24 14:12:00,CJOU214760220,False
1437,35,002,2024-04-25,14,12,0,2024-04-25 14:12:00,CJOU214760232,False
1438,35,002,2024-04-26,5,53,1,2024-04-26 05:53:00,CJOU214760220,False
1439,35,002,2024-04-26,13,46,1,2024-04-26 13:46:00,CJOU214760220,False
1440,35,002,2024-04-26,22,3,0,2024-04-26 22:03:00,CJOU214760232,False
1441,35,002,2024-04-27,5,58,1,2024-04-27 05:58:00,CJOU214760220,False
1442,35,002,2024-04-27,6,0,0,2024-04-27 06:00:00,CJOU214760232,False
1443,35,002,2024-04-27,13,50,1,2024-04-27 13:50:00,CJOU214760220,False
1444,35,002,2024-04-28,22,2,0,2024-04-28 22:02:00,CJOU214760232,False
1445,35,002,2024-04-29,5,56,1,2024-04-29 05:56:00,CJOU214760220,False
1446,35,002,2024-04-29,13,53,0,2024-04-29 13:53:00,CJOU214760232,False
1447,35,002,2024-04-29,21,59,1,2024-04-29 21:59:00,CJOU214760220,False
1448,35,002,2024-04-30,21,59,0,2024-04-30 21:59:00,CJOU214760232,False
1455,36,002,2024-04-01,21,51,0,2024-04-01 21:51:00,CJOU214760232,False
1456,36,002,2024-04-02,5,52,1,2024-04-02 05:52:00,CJOU214760220,False
1458,36,002,2024-04-02,14,10,1,2024-04-02 14:10:00,CJOU214760220,False
1459,36,002,2024-04-03,21,43,0,2024-04-03 21:43:00,CJOU214760232,False
1460,36,002,2024-04-04,6,0,1,2024-04-04 06:00:00,CJOU214760220,False
1461,36,002,2024-04-04,6,2,0,2024-04-04 06:02:00,CJOU214760232,False
1462,36,002,2024-04-04,21,42,1,2024-04-04 21:42:00,CJOU214760220,False
1463,36,002,2024-04-05,21,44,0,2024-04-05 21:44:00,CJOU214760232,False
1464,36,002,2024-04-06,6,13,1,2024-04-06 06:13:00,CJOU214760220,False
1465,36,002,2024-04-06,21,38,0,2024-04-06 21:38:00,CJOU214760232,False
1466,36,002,2024-04-07,5,56,1,2024-04-07 05:56:00,CJOU214760220,False
1468,36,002,2024-04-07,22,13,1,2024-04-07 22:13:00,CJOU214760220,False
1469,36,002,2024-04-08,6,4,0,2024-04-08 06:04:00,CJOU214760232,False
1470,36,002,2024-04-08,13,59,1,2024-04-08 13:59:00,CJOU214760220,False
1471,36,002,2024-04-09,6,2,0,2024-04-09 06:02:00,CJOU214760232,False
1472,36,002,2024-04-09,14,1,1,2024-04-09 14:01:00,CJOU214760220,False
1473,36,002,2024-04-09,21,50,0,2024-04-09 21:50:00,CJOU214760232,False
1474,36,002,2024-04-10,5,58,1,2024-04-10 05:58:00,CJOU214760220,False
1476,36,002,2024-04-10,14,16,1,2024-04-10 14:16:00,CJOU214760220,False
1477,36,002,2024-04-11,6,2,0,2024-04-11 06:02:00,CJOU214760232,False
1478,36,002,2024-04-11,21,50,1,2024-04-11 21:50:00,CJOU214760220,False
1479,36,002,2024-04-12,13,57,0,2024-04-12 13:57:00,CJOU214760232,False
1480,36,002,2024-04-12,21,48,1,2024-04-12 21:48:00,CJOU214760220,False
1481,36,002,2024-04-13,13,59,0,2024-04-13 13:59:00,CJOU214760232,False
1482,36,002,2024-04-13,21,47,1,2024-04-13 21:47:00,CJOU214760220,False
1483,36,002,2024-04-14,21,40,0,2024-04-14 21:40:00,CJOU214760232,False
1484,36,002,2024-04-15,17,53,0,2024-04-15 17:53:00,CJOU214760232,False
1485,36,002,2024-04-16,6,7,1,2024-04-16 06:07:00,CJOU214760220,False
1486,36,002,2024-04-16,6,9,0,2024-04-16 06:09:00,CJOU214760232,False
1487,36,002,2024-04-16,21,43,1,2024-04-16 21:43:00,CJOU214760220,False
1488,36,002,2024-04-17,6,8,0,2024-04-17 06:08:00,CJOU214760232,False
1489,36,002,2024-04-17,14,10,1,2024-04-17 14:10:00,CJOU214760220,False
1490,36,002,2024-04-18,14,2,0,2024-04-18 14:02:00,CJOU214760232,False
1491,36,002,2024-04-18,21,39,1,2024-04-18 21:39:00,CJOU214760220,False
1492,36,002,2024-04-19,14,0,0,2024-04-19 14:00:00,CJOU214760232,False
1493,36,002,2024-04-20,5,34,1,2024-04-20 05:34:00,CJOU214760220,False
1494,36,002,2024-04-20,14,0,0,2024-04-20 14:00:00,CJOU214760232,False
1495,36,002,2024-04-20,21,53,1,2024-04-20 21:53:00,CJOU214760220,False
1496,36,002,2024-04-21,21,41,0,2024-04-21 21:41:00,CJOU214760232,False
1497,36,002,2024-04-22,6,8,1,2024-04-22 06:08:00,CJOU214760220,False
1498,36,002,2024-04-22,21,36,0,2024-04-22 21:36:00,CJOU214760232,False
1499,36,002,2024-04-23,6,2,1,2024-04-23 06:02:00,CJOU214760220,False
1500,36,002,2024-04-23,13,59,0,2024-04-23 13:59:00,CJOU214760232,False
1501,36,002,2024-04-24,5,51,1,2024-04-24 05:51:00,CJOU214760220,False
1503,36,002,2024-04-24,21,45,1,2024-04-24 21:45:00,CJOU214760220,False
1504,36,002,2024-04-25,5,37,0,2024-04-25 05:37:00,CJOU214760232,False
1505,36,002,2024-04-25,21,38,1,2024-04-25 21:38:00,CJOU214760220,False
1506,36,002,2024-04-27,14,0,0,2024-04-27 14:00:00,CJOU214760232,False
1507,36,002,2024-04-27,21,45,1,2024-04-27 21:45:00,CJOU214760220,False
1508,36,002,2024-04-28,21,48,0,2024-04-28 21:48:00,CJOU214760232,False
1509,36,002,2024-04-29,5,59,1,2024-04-29 05:59:00,CJOU214760220,False
1511,36,002,2024-04-29,14,2,1,2024-04-29 14:02:00,CJOU214760220,False
1512,36,002,2024-04-29,21,48,0,2024-04-29 21:48:00,CJOU214760232,False
1513,36,002,2024-04-30,5,53,1,2024-04-30 05:53:00,CJOU214760220,False
1520,37,002,2024-04-01,13,33,0,2024-04-01 13:33:00,CJOU214760232,False
1521,37,002,2024-04-01,21,56,1,2024-04-01 21:56:00,CJOU214760220,False
1522,37,002,2024-04-02,21,23,0,2024-04-02 21:23:00,CJOU214760232,False
1523,37,002,2024-04-03,6,8,1,2024-04-03 06:08:00,CJOU214760220,False
1524,37,002,2024-04-04,13,57,0,2024-04-04 13:57:00,CJOU214760232,False
1525,37,002,2024-04-04,21,53,1,2024-04-04 21:53:00,CJOU214760220,False
1526,37,002,2024-04-05,6,2,0,2024-04-05 06:02:00,CJOU214760232,False
1527,37,002,2024-04-05,14,8,1,2024-04-05 14:08:00,CJOU214760220,False
1528,37,002,2024-04-06,5,43,0,2024-04-06 05:43:00,CJOU214760232,False
1529,37,002,2024-04-06,14,3,1,2024-04-06 14:03:00,CJOU214760220,False
1530,37,002,2024-04-08,13,37,0,2024-04-08 13:37:00,CJOU214760232,False
1531,37,002,2024-04-09,5,55,1,2024-04-09 05:55:00,CJOU214760220,False
1533,37,002,2024-04-09,14,2,1,2024-04-09 14:02:00,CJOU214760220,False
1534,37,002,2024-04-09,21,37,0,2024-04-09 21:37:00,CJOU214760232,False
1535,37,002,2024-04-10,5,54,1,2024-04-10 05:54:00,CJOU214760220,False
1536,37,002,2024-04-10,6,3,0,2024-04-10 06:03:00,CJOU214760232,False
1537,37,002,2024-04-10,14,9,1,2024-04-10 14:09:00,CJOU214760220,False
1538,37,002,2024-04-10,22,8,0,2024-04-10 22:08:00,CJOU214760232,False
1539,37,002,2024-04-11,6,2,1,2024-04-11 06:02:00,CJOU214760220,False
1540,37,002,2024-04-11,13,32,0,2024-04-11 13:32:00,CJOU214760232,False
1541,37,002,2024-04-11,22,0,1,2024-04-11 22:00:00,CJOU214760220,False
1542,37,002,2024-04-13,5,58,0,2024-04-13 05:58:00,CJOU214760232,False
1543,37,002,2024-04-13,14,4,1,2024-04-13 14:04:00,CJOU214760220,False
1544,37,002,2024-04-14,14,4,0,2024-04-14 14:04:00,CJOU214760232,False
1545,37,002,2024-04-14,21,50,1,2024-04-14 21:50:00,CJOU214760220,False
1546,37,002,2024-04-15,13,50,0,2024-04-15 13:50:00,CJOU214760232,False
1547,37,002,2024-04-15,22,7,1,2024-04-15 22:07:00,CJOU214760220,False
1548,37,002,2024-04-16,21,45,0,2024-04-16 21:45:00,CJOU214760232,False
1549,37,002,2024-04-17,6,10,1,2024-04-17 06:10:00,CJOU214760220,False
1550,37,002,2024-04-17,21,43,0,2024-04-17 21:43:00,CJOU214760232,False
1551,37,002,2024-04-18,6,1,1,2024-04-18 06:01:00,CJOU214760220,False
1552,37,002,2024-04-18,13,43,0,2024-04-18 13:43:00,CJOU214760232,False
1553,37,002,2024-04-18,22,3,1,2024-04-18 22:03:00,CJOU214760220,False
1554,37,002,2024-04-19,5,59,0,2024-04-19 05:59:00,CJOU214760232,False
1555,37,002,2024-04-19,14,1,1,2024-04-19 14:01:00,CJOU214760220,False
1556,37,002,2024-04-20,5,54,0,2024-04-20 05:54:00,CJOU214760232,False
1557,37,002,2024-04-20,14,10,1,2024-04-20 14:10:00,CJOU214760220,False
1558,37,002,2024-04-21,14,14,0,2024-04-21 14:14:00,CJOU214760232,False
1559,37,002,2024-04-21,21,57,1,2024-04-21 21:57:00,CJOU214760220,False
1560,37,002,2024-04-23,21,30,0,2024-04-23 21:30:00,CJOU214760232,False
1561,37,002,2024-04-24,6,3,1,2024-04-24 06:03:00,CJOU214760220,False
1562,37,002,2024-04-24,22,11,0,2024-04-24 22:11:00,CJOU214760232,False
1563,37,002,2024-04-25,5,55,1,2024-04-25 05:55:00,CJOU214760220,False
1564,37,002,2024-04-27,5,52,0,2024-04-27 05:52:00,CJOU214760232,False
1565,37,002,2024-04-27,14,11,1,2024-04-27 14:11:00,CJOU214760220,False
1566,37,002,2024-04-29,14,6,0,2024-04-29 14:06:00,CJOU214760232,False
1567,37,002,2024-04-29,22,10,1,2024-04-29 22:10:00,CJOU214760220,False
1568,37,002,2024-04-30,21,40,0,2024-04-30 21:40:00,CJOU214760232,False
1572,38,002,2024-04-02,9,26,0,2024-04-02 09:26:00,CJOU214760232,False
1573,38,002,2024-04-02,17,41,1,2024-04-02 17:41:00,CJOU214760220,False
1574,38,002,2024-04-03,17,25,1,2024-04-03 17:25:00,CJOU214760220,False
1575,38,002,2024-04-04,9,6,0,2024-04-04 09:06:00,CJOU214760232,False
1576,38,002,2024-04-04,17,35,1,2024-04-04 17:35:00,CJOU214760220,False
1577,38,002,2024-04-05,9,16,0,2024-04-05 09:16:00,CJOU214760232,False
1578,38,002,2024-04-05,17,31,1,2024-04-05 17:31:00,CJOU214760220,False
1579,38,002,2024-04-06,9,6,0,2024-04-06 09:06:00,CJOU214760232,False
1580,38,002,2024-04-06,17,31,1,2024-04-06 17:31:00,CJOU214760220,False
1581,38,002,2024-04-08,9,21,0,2024-04-08 09:21:00,CJOU214760232,False
1582,38,002,2024-04-09,6,35,1,2024-04-09 06:35:00,CJOU214760220,False
1583,38,002,2024-04-10,9,20,0,2024-04-10 09:20:00,CJOU214760232,False
1584,38,002,2024-04-10,17,36,1,2024-04-10 17:36:00,CJOU214760220,False
1585,38,002,2024-04-11,9,12,0,2024-04-11 09:12:00,CJOU214760232,False
1586,38,002,2024-04-11,17,30,1,2024-04-11 17:30:00,CJOU214760220,False
1587,38,002,2024-04-12,9,25,0,2024-04-12 09:25:00,CJOU214760232,False
1588,38,002,2024-04-12,17,31,1,2024-04-12 17:31:00,CJOU214760220,False
1589,38,002,2024-04-13,9,21,0,2024-04-13 09:21:00,CJOU214760232,False
1590,38,002,2024-04-13,17,33,1,2024-04-13 17:33:00,CJOU214760220,False
1591,38,002,2024-04-15,9,30,0,2024-04-15 09:30:00,CJOU214760232,False
1592,38,002,2024-04-16,5,54,1,2024-04-16 05:54:00,CJOU214760220,False
1593,38,002,2024-04-16,5,55,0,2024-04-16 05:55:00,CJOU214760232,False
1594,38,002,2024-04-16,17,35,1,2024-04-16 17:35:00,CJOU214760220,False
1595,38,002,2024-04-17,9,18,0,2024-04-17 09:18:00,CJOU214760232,False
1596,38,002,2024-04-17,17,31,1,2024-04-17 17:31:00,CJOU214760220,False
1597,38,002,2024-04-18,9,9,0,2024-04-18 09:09:00,CJOU214760232,False
1598,38,002,2024-04-18,17,34,1,2024-04-18 17:34:00,CJOU214760220,False
1599,38,002,2024-04-19,9,20,0,2024-04-19 09:20:00,CJOU214760232,False
1600,38,002,2024-04-19,17,28,1,2024-04-19 17:28:00,CJOU214760220,False
1601,38,002,2024-04-20,9,10,0,2024-04-20 09:10:00,CJOU214760232,False
1602,38,002,2024-04-20,17,29,1,2024-04-20 17:29:00,CJOU214760220,False
1603,38,002,2024-04-23,9,12,0,2024-04-23 09:12:00,CJOU214760232,False
1604,38,002,2024-04-23,17,33,1,2024-04-23 17:33:00,CJOU214760220,False
1605,38,002,2024-04-24,9,15,0,2024-04-24 09:15:00,CJOU214760232,False
1606,38,002,2024-04-24,17,29,1,2024-04-24 17:29:00,CJOU214760220,False
1607,38,002,2024-04-25,9,23,0,2024-04-25 09:23:00,CJOU214760232,False
1608,38,002,2024-04-25,17,30,1,2024-04-25 17:30:00,CJOU214760220,False
1609,38,002,2024-04-27,17,38,1,2024-04-27 17:38:00,CJOU214760220,False
1610,38,002,2024-04-29,9,16,0,2024-04-29 09:16:00,CJOU214760232,False
1611,38,002,2024-04-30,6,13,1,2024-04-30 06:13:00,CJOU214760220,False
1612,38,002,2024-04-30,6,14,0,2024-04-30 06:14:00,CJOU214760232,False
1613,38,002,2024-04-30,13,51,1,2024-04-30 13:51:00,CJOU214760220,False
1614,39,002,2024-04-01,14,1,0,2024-04-01 14:01:00,CJOU214760232,False
1615,39,002,2024-04-01,22,3,1,2024-04-01 22:03:00,CJOU214760220,False
1616,39,002,2024-04-02,14,1,0,2024-04-02 14:01:00,CJOU214760232,False
1617,39,002,2024-04-03,6,9,1,2024-04-03 06:09:00,CJOU214760220,False
1619,39,002,2024-04-03,14,8,1,2024-04-03 14:08:00,CJOU214760220,False
1620,39,002,2024-04-04,9,4,0,2024-04-04 09:04:00,CJOU214760232,False
1621,39,002,2024-04-05,6,8,1,2024-04-05 06:08:00,CJOU214760220,False
1622,39,002,2024-04-05,6,9,0,2024-04-05 06:09:00,CJOU214760232,False
1623,39,002,2024-04-05,14,6,1,2024-04-05 14:06:00,CJOU214760220,False
1624,39,002,2024-04-06,14,2,0,2024-04-06 14:02:00,CJOU214760232,False
1625,39,002,2024-04-07,6,20,1,2024-04-07 06:20:00,CJOU214760220,False
1626,39,002,2024-04-07,6,21,0,2024-04-07 06:21:00,CJOU214760232,False
1627,39,002,2024-04-07,14,6,1,2024-04-07 14:06:00,CJOU214760220,False
1628,39,002,2024-04-08,14,0,0,2024-04-08 14:00:00,CJOU214760232,False
1629,39,002,2024-04-09,14,3,1,2024-04-09 14:03:00,CJOU214760220,False
1630,39,002,2024-04-11,13,34,0,2024-04-11 13:34:00,CJOU214760232,False
1631,39,002,2024-04-11,22,8,1,2024-04-11 22:08:00,CJOU214760220,False
1632,39,002,2024-04-13,14,2,0,2024-04-13 14:02:00,CJOU214760232,False
1633,39,002,2024-04-13,22,8,1,2024-04-13 22:08:00,CJOU214760220,False
1634,39,002,2024-04-14,13,58,0,2024-04-14 13:58:00,CJOU214760232,False
1635,39,002,2024-04-14,22,11,1,2024-04-14 22:11:00,CJOU214760220,False
1636,39,002,2024-04-15,14,1,0,2024-04-15 14:01:00,CJOU214760232,False
1637,39,002,2024-04-15,22,8,1,2024-04-15 22:08:00,CJOU214760220,False
1638,39,002,2024-04-16,14,2,0,2024-04-16 14:02:00,CJOU214760232,False
1639,39,002,2024-04-17,7,20,1,2024-04-17 07:20:00,CJOU214760220,False
1640,39,002,2024-04-17,7,29,0,2024-04-17 07:29:00,CJOU214760232,False
1641,39,002,2024-04-17,14,1,1,2024-04-17 14:01:00,CJOU214760220,False
1642,39,002,2024-04-21,14,3,0,2024-04-21 14:03:00,CJOU214760232,False
